"ID","AUTHOR","FILENAME","DATEEXECUTED","ORDEREXECUTED","EXECTYPE","MD5SUM","DESCRIPTION","COMMENTS","TAG","LIQUIBASE","CONTEXTS","LABELS","DEPLOYMENT_ID"
"avis-upd-table-2","limit","db/changelog/changes/avis/0.1.0/0.1.0_avis_001.yaml","2026-03-11T12:16:16.958","135","EXECUTED","9:df63ae724b3b03eb3c6bcfcb45382c63","createIndex indexName=com_avis_lastmod_date_i, tableName=com_avis","","","4.29.2","()","","3227776594"
"con-change-08-01","limit","db/changelog/changes/conf/0.1.0/0.1.0_con_001.yaml","2026-03-11T12:16:16.961","136","EXECUTED","9:095bd2facadb051e236a5832e51334af","createTable tableName=com_app_context","","","4.29.2","()","","3227776594"
"con-change-08-02","limit","db/changelog/changes/conf/0.1.0/0.1.0_con_001.yaml","2026-03-11T12:16:16.964","137","EXECUTED","9:edfad7fd1833f4a403ee8e7a6f150e44","createTable tableName=com_app_ctx_manual","","","4.29.2","()","","3227776594"
"con-change-08-03","limit","db/changelog/changes/conf/0.1.0/0.1.0_con_001.yaml","2026-03-11T12:16:16.966","138","EXECUTED","9:242fb966d159d2a2a3bfe0b0ecdc76d7","addUniqueConstraint constraintName=com_app_ctx_appcodi_uk, tableName=com_app_context","","","4.29.2","()","","3227776594"
"con-change-08-04","limit","db/changelog/changes/conf/0.1.0/0.1.0_con_001.yaml","2026-03-11T12:16:16.969","139","EXECUTED","9:d73113a775bb75b11a531bceabaad557","addForeignKeyConstraint baseTableName=com_app_context, constraintName=COM_APP_CTX_ENTORN_APP_FK, referencedTableName=com_entorn_app","","","4.29.2","()","","3227776594"
"con-change-08-05","limit","db/changelog/changes/conf/0.1.0/0.1.0_con_001.yaml","2026-03-11T12:16:16.971","140","EXECUTED","9:5bf5eb73d2f3a652e1b44612bcb31323","addForeignKeyConstraint baseTableName=com_app_ctx_manual, constraintName=com_manual_app_ctx_fk, referencedTableName=com_app_context","","","4.29.2","()","","3227776594"
"ccon-change-08-06","limit","db/changelog/changes/conf/0.1.0/0.1.0_con_001.yaml","2026-03-11T12:16:16.973","141","EXECUTED","9:73b29eb34daaed432f0903ceebf19ec3","addUniqueConstraint constraintName=app_manual_appnom_uk, tableName=com_app_ctx_manual","","","4.29.2","()","","3227776594"
"con-change-11-01","limit","db/changelog/changes/conf/0.1.0/0.1.0_con_002.yaml","2026-03-11T12:16:16.975","142","EXECUTED","9:d7e600bd61100610340a4f803ac0c239","addColumn tableName=com_entorn_app","","","4.29.2","()","","3227776594"
"con-change-33-01","limit","db/changelog/changes/conf/0.1.0/0.1.0_con_003.yaml","2026-03-11T12:16:16.978","143","EXECUTED","9:50990f3ce83db5822e2379ebe6f44474","createTable tableName=com_parametre","","","4.29.2","()","","3227776594"
"con-change-33-02","limit","db/changelog/changes/conf/0.1.0/0.1.0_con_003.yaml","2026-03-11T12:16:16.98","144","EXECUTED","9:3b3bb342cdab4697fe8b7548bfec531d","addUniqueConstraint constraintName=com_parametre_codi_uk, tableName=com_parametre","","","4.29.2","()","","3227776594"
"con-change-30-01","limit","db/changelog/changes/conf/0.1.0/0.1.0_con_004.yaml","2026-03-11T12:16:16.983","145","EXECUTED","9:61f9cf755511976fb129ab17c289ce94","dropColumn columnName=info_interval, tableName=com_entorn_app; dropColumn columnName=salut_interval, tableName=com_entorn_app","","","4.29.2","()","","3227776594"
"con-change-32-01","limit","db/changelog/changes/conf/0.1.0/0.1.0_con_005.yaml","2026-03-11T12:16:16.985","146","EXECUTED","9:ecbfd349b5e820c4c42d4633167dd87f","addColumn tableName=com_entorn_app","","","4.29.2","()","","3227776594"
"con-change-32-02","limit","db/changelog/changes/conf/0.1.0/0.1.0_con_005.yaml","2026-03-11T12:16:16.987","147","EXECUTED","9:d47d9e385bf42ce868872f222fe6ec1f","modifyDataType columnName=codi, tableName=com_app_subsistema","","","4.29.2","()","","3227776594"
